Metadata;Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa)
Decimation Bypass=0;4222555354820;1649435685476562;0;58463;1;10;1555.000000;36928;32656;31935;33119;32864;32687;29940;34143;31930;0;0;9.745156;-0.125997;-1.543806;0.086542;-0.000330;-0.014911;-45.875965;27.302095;-12.981852;-0.617919;0.246525;0.719118;0.200678;30.444126;0.000000;4222555354820;1649435685476562;0;37983;1;10;1578.000000;36960;32672;31935;28655;34512;32815;28678;34285;31271;0;0;9.867540;-0.429980;-1.319448;-0.091619;0.066274;-0.032772;-67.996621;10.665125;-25.227778;0.615428;0.262380;-0.702549;0.242548;30.191289;0.000000;4222555354820;1649435685476562;0;17495;1;10;1659.000000;33872;45696;34239;32879;33072;32703;33043;30337;27928;0;0;0.659799;9.638085;1.339268;0.067140;0.174512;-0.013211;-4.941812;-31.512909;-65.579510;0.624738;0.517889;-0.404424;-0.421823;26.363004;0.000000;4222555354820;1649435685476562;0;37983;1;10;1659.000000;37120;32864;32303;32607;33056;32751;30093;32724;34570;0;0;9.912583;0.477487;-1.241817;-0.083698;0.011000;-0.014344;-48.567364;-0.950869;17.558142;-0.499954;-0.521486;0.535382;-0.437567;30.453172;0.000000;4222555354820;1649435685476562;0;21591;1;10;1671.000000;45888;33648;32063;31807;33488;32703;29192;30879;34406;0;0;9.995274;0.512997;-0.370908;-0.096758;0.084868;-0.014150;-54.441637;-20.746574;15.257558;-0.375296;-0.624203;0.347871;-0.590347;30.059347;0.000000;4222555354820;1649435685476562;0;50271;1;10;1613.000000;33744;28608;33215;30751;32320;32719;30800;39353;33333;0;0;2.134662;-9.353300;1.990713;-0.034974;0.016561;-0.024881;-36.091272;84.881438;2.752251;-0.201896;0.296778;-0.557826;0.748326;26.047548;0.000000
Gravity=9.806000;4222555354840;1649435685484375;0;9311;1;11;1555.000000;36912;32656;31935;33119;32848;32687;29956;34159;31962;0;0;9.708728;-0.125417;-1.543773;0.086561;-0.025987;-0.014513;-45.987721;27.276287;-13.141552;-0.617938;0.246452;0.719153;0.200579;30.444126;0.000000;4222555354840;1649435685484375;0;54367;1;11;1578.000000;36960;32672;31935;28655;34528;32815;28726;34269;31287;0;0;9.867540;-0.429980;-1.319448;-0.091410;0.092573;-0.032781;-67.830916;10.543040;-25.355262;0.615481;0.262390;-0.702495;0.242561;30.191289;0.000000;4222555354840;1649435685484375;0;33879;1;11;1659.000000;33888;45696;34239;32895;33072;32703;33059;30337;27928;0;0;0.671851;9.637899;1.339284;0.092781;0.174538;-0.013046;-5.051219;-31.411058;-65.286843;0.624694;0.517949;-0.404461;-0.421779;26.363004;0.000000;4222555354840;1649435685484375;0;54367;1;11;1659.000000;37120;32864;32303;32607;33056;32751;30157;32708;34586;0;0;9.912583;0.477487;-1.241817;-0.083698;0.011000;-0.014344;-48.296496;-0.774212;17.362413;-0.499911;-0.521531;0.535369;-0.437577;30.453172;0.000000;4222555354840;1649435685484375;0;37975;1;11;1671.000000;45888;33648;32063;31807;33488;32703;29224;30847;34422;0;0;9.995274;0.512997;-0.370908;-0.096758;0.084868;-0.014150;-54.332709;-20.800873;15.264086;-0.375297;-0.624202;0.347914;-0.590322;30.059347;0.000000;4222555354840;1649435685484375;0;1119;1;11;1613.000000;33744;28608;33231;30751;32320;32719;30832;39337;33365;0;0;2.134650;-9.353316;2.026555;-0.034974;0.016561;-0.024881;-36.011230;84.853412;2.913430;-0.201872;0.296790;-0.557791;0.748353;26.047548;0.000000
Magnetic field magnitude=53.200000;4222555354860;1649435685492187;0;25695;1;12;1555.000000;36912;32656;31935;33103;32848;32687;29972;34111;31946;0;0;9.708728;-0.125417;-1.543773;0.060837;-0.026021;-0.014052;-46.092886;27.414068;-12.867438;-0.617933;0.246444;0.719169;0.200552;30.444126;0.000000;4222555354860;1649435685492187;0;9311;1;12;1579.000000;36960;32656;31935;28655;34512;32815;28758;34269;31271;0;0;9.868860;-0.464890;-1.319431;-0.091963;0.063892;-0.033746;-67.872246;10.545172;-25.199237;0.615457;0.262429;-0.702509;0.242539;30.396243;0.000000;4222555354860;1649435685492187;0;50263;1;12;1659.000000;33872;45680;34255;32879;33072;32703;33075;30337;27912;0;0;0.659999;9.626136;1.351360;0.067140;0.174512;-0.013211;-5.324632;-31.028073;-65.572240;0.624701;0.517946;-0.404456;-0.421776;26.363004;0.000000;4222555354860;1649435685492187;0;1119;1;12;1658.000000;37120;32864;32303;32607;33072;32751;30125;32724;34554;0;0;9.911835;0.475235;-1.241809;-0.084463;0.037526;-0.013407;-48.221464;-0.969517;17.490866;-0.499923;-0.521529;0.535307;-0.437642;30.251762;0.000000;4222555354860;1649435685492187;0;58455;1;12;1672.000000;45872;33664;32063;31807;33488;32703;29224;30863;34422;0;0;9.983312;0.525814;-0.370487;-0.096096;0.082311;-0.014768;-54.233020;-20.953606;15.095957;-0.375267;-0.624225;0.347928;-0.590308;30.257171;0.000000;4222555354860;1649435685492187;0;13407;1;12;1612.000000;33744;28608;33215;30735;32320;32719;30832;39369;33365;0;0;2.133244;-9.353291;1.990163;-0.060631;0.016865;-0.024616;-35.856620;84.884985;2.735444;-0.201819;0.296821;-0.557833;0.748324;25.849430;0.000000
;4222555354880;1649435685500000;0;46175;1;13;1555.000000;36912;32656;31935;33119;32848;32687;29977;34113;31953;0;0;9.708728;-0.125417;-1.543773;0.086561;-0.025987;-0.014513;-46.097736;27.425857;-12.757659;-0.617952;0.246372;0.719204;0.200453;30.444126;0.000000;4222555354880;1649435685500000;0;25695;1;13;1578.000000;36960;32656;31935;28655;34512;32815;28764;34263;31274;0;0;9.868078;-0.466257;-1.319431;-0.091619;0.066274;-0.032772;-67.871213;10.650799;-25.202617;0.615438;0.262463;-0.702518;0.242524;30.191289;0.000000;4222555354880;1649435685500000;0;1111;1;13;1658.000000;33872;45680;34239;32879;33072;32703;33079;30340;27912;0;0;0.659689;9.625543;1.339112;0.067168;0.177809;-0.012201;-5.133366;-31.189940;-65.831608;0.624716;0.517948;-0.404445;-0.421764;26.154381;0.000000;4222555354880;1649435685500000;0;25695;1;13;1659.000000;37120;32880;32319;32607;33056;32751;30132;32723;34559;0;0;9.912008;0.512986;-1.205844;-0.083698;0.011000;-0.014344;-48.211711;-0.808926;17.756252;-0.499880;-0.521575;0.535293;-0.437653;30.453172;0.000000;4222555354880;1649435685500000;0;9303;1;13;1671.000000;45856;33664;32047;31807;33488;32703;29223;30867;34427;0;0;9.970874;0.525410;-0.382938;-0.096758;0.084868;-0.014150;-54.173454;-20.792340;15.266520;-0.375239;-0.624242;0.347939;-0.590302;30.059347;0.000000;4222555354880;1649435685500000;0;37983;1;13;1613.000000;33744;28608;33231;30751;32320;32719;30843;39370;33370;0;0;2.134650;-9.353316;2.026555;-0.034974;0.016561;-0.024881;-36.002366;84.738489;2.734337;-0.201796;0.296833;-0.557799;0.748351;26.047548;0.000000
;4222555354900;1649435685507812;0;25695;1;14;1555.000000;36912;32672;31935;33119;32864;32687;29943;34122;31934;0;0;9.708155;-0.089461;-1.543772;0.086542;-0.000330;-0.014911;-45.972105;27.235900;-12.923836;-0.618043;0.246278;0.719179;0.200381;30.444126;0.000000;4222555354900;1649435685507812;0;42079;1;14;1579.000000;36944;32672;31919;28655;34528;32815;28717;34492;31287;0;0;9.831832;-0.428054;-1.355384;-0.091754;0.090191;-0.033755;-67.830229;10.758417;-25.334770;0.615487;0.262477;-0.702468;0.242531;30.396243;0.000000;4222555354900;1649435685507812;0;29783;1;14;1659.000000;33872;45696;34239;32879;33072;32703;33106;30341;27917;0;0;0.659799;9.638085;1.339268;0.067140;0.174512;-0.013211;-5.163931;-31.397799;-65.661406;0.624723;0.517945;-0.404440;-0.421761;26.363004;0.000000;4222555354900;1649435685507812;0;50271;1;14;1659.000000;37120;32880;32303;32607;33072;32751;30012;32734;34591;0;0;9.912031;0.513005;-1.241836;-0.083511;0.036266;-0.014042;-48.329699;-0.788096;17.757793;-0.499888;-0.521579;0.535230;-0.437717;30.453172;0.000000;4222555354900;1649435685507812;0;33879;1;14;1671.000000;45840;33648;32047;31807;33488;32703;28971;30793;34415;0;0;9.959000;0.513634;-0.382959;-0.096758;0.084868;-0.014150;-54.583963;-20.791422;15.254714;-0.375240;-0.624241;0.347981;-0.590277;30.059347;0.000000;4222555354900;1649435685507812;0;58463;1;14;1612.000000;33744;28608;33231;30735;32320;32719;30842;39399;33353;0;0;2.133232;-9.353307;2.026005;-0.060631;0.016865;-0.024616;-36.149784;84.768817;2.918126;-0.201743;0.296864;-0.557840;0.748322;25.849430;0.000000
;4222555354920;1649435685515625;0;13407;1;15;1555.000000;36928;32688;31935;33103;32864;32687;29947;34129;31927;0;0;9.744011;-0.054085;-1.543803;0.060817;-0.000364;-0.014450;-45.961644;27.528528;-12.860819;-0.618109;0.246248;0.719133;0.200379;30.444126;0.000000;4222555354920;1649435685515625;0;9311;1;15;1579.000000;36960;32672;31903;28655;34512;32831;28708;34324;31271;0;0;9.868402;-0.428579;-1.391401;-0.091647;0.064490;-0.008392;-67.994962;10.759709;-25.319084;0.615440;0.262446;-0.702506;0.242572;30.396243;0.000000;4222555354920;1649435685515625;0;1111;1;15;1657.000000;33872;45680;34255;32879;33072;32703;33023;30297;27928;0;0;0.659331;9.624867;1.351045;0.067194;0.180936;-0.011278;-5.214952;-31.450089;-65.543759;0.624744;0.517950;-0.404423;-0.421740;25.945758;0.000000;4222555354920;1649435685515625;0;29791;1;15;1659.000000;37104;32880;32303;32607;33056;32751;30094;32711;34565;0;0;9.876107;0.513563;-1.241812;-0.083698;0.011000;-0.014344;-48.395049;-1.056499;17.490778;-0.499845;-0.521625;0.535216;-0.437728;30.453172;0.000000;4222555354920;1649435685515625;0;54359;1;15;1672.000000;45824;33664;32047;31823;33488;32703;29175;30844;34403;0;0;9.947038;0.526451;-0.382538;-0.070968;0.082169;-0.014861;-54.558072;-20.948502;15.118766;-0.375177;-0.624285;0.347967;-0.590279;30.257171;0.000000;4222555354920;1649435685515625;0;42079;1;15;1613.000000;33744;28608;33215;30751;32320;32719;30843;39404;33357;0;0;2.134662;-9.353300;1.990713;-0.034974;0.016561;-0.024881;-35.978489;84.767106;2.723057;-0.201720;0.296876;-0.557806;0.748349;26.047548;0.000000
;4222555354940;1649435685523437;0;25695;1;16;1555.000000;36928;32688;31951;33103;32864;32687;29914;34177;31911;0;0;9.743979;-0.054084;-1.507462;0.060817;-0.000364;-0.014450;-46.108688;27.508932;-12.994239;-0.618175;0.246218;0.719087;0.200378;30.444126;0.000000;4222555354940;1649435685523437;0;17503;1;16;1579.000000;36960;32672;31919;28655;34512;32815;28697;34363;31291;0;0;9.868362;-0.428595;-1.355425;-0.091963;0.063892;-0.033746;-67.830784;10.631055;-25.309295;0.615416;0.262484;-0.702520;0.242551;30.396243;0.000000;4222555354940;1649435685523437;0;21591;1;16;1658.000000;33856;45696;34255;32879;33072;32703;33040;30233;27937;0;0;0.647469;9.637674;1.351185;0.067168;0.177809;-0.012201;-4.933589;-31.610083;-65.593697;0.624758;0.517952;-0.404411;-0.421729;26.154381;0.000000;4222555354940;1649435685523437;0;42079;1;16;1659.000000;37104;32896;32303;32607;33056;32751;30082;32712;34545;0;0;9.875555;0.549081;-1.241831;-0.083698;0.011000;-0.014344;-48.623740;-1.029932;17.379006;-0.499803;-0.521671;0.535203;-0.437738;30.453172;0.000000;4222555354940;1649435685523437;0;62551;1;16;1671.000000;45824;33664;32031;31807;33488;32703;29164;30805;34406;0;0;9.946684;0.525835;-0.394967;-0.096758;0.084868;-0.014150;-54.277576;-20.818471;15.127850;-0.375179;-0.624284;0.348009;-0.590254;30.059347;0.000000;4222555354940;1649435685523437;0;54367;1;16;1612.000000;33744;28608;33231;30751;32320;32719;30808;39619;33337;0;0;2.133232;-9.353307;2.026005;-0.034977;0.017128;-0.024496;-35.975521;84.733434;2.796432;-0.201697;0.296885;-0.557773;0.748376;25.849430;0.000000
;4222555354960;1649435685531250;0;37983;1;17;1554.000000;36928;32688;31951;33103;32864;32687;29936;34126;31942;0;0;9.743146;-0.054076;-1.506485;0.063236;0.001364;-0.014183;-46.019640;27.318512;-13.046654;-0.618248;0.246181;0.719038;0.200371;30.229226;0.000000;4222555354960;1649435685531250;0;29791;1;17;1578.000000;36960;32656;31935;28671;34512;32831;28701;34267;31272;0;0;9.868078;-0.466257;-1.319431;-0.066498;0.066826;-0.006947;-67.863924;10.652349;-25.338260;0.615349;0.262507;-0.702530;0.242667;30.191289;0.000000;4222555354960;1649435685531250;0;46167;1;17;1659.000000;33856;45680;34239;32879;33072;32703;33053;30336;27926;0;0;0.647931;9.626323;1.339253;0.067140;0.174512;-0.013211;-4.978113;-31.369003;-65.472813;0.624765;0.517949;-0.404406;-0.421726;26.363004;0.000000;4222555354960;1649435685531250;0;58463;1;17;1658.000000;37120;32880;32303;32607;33072;32751;30089;32714;34564;0;0;9.911283;0.510751;-1.241828;-0.084463;0.037526;-0.013407;-48.725195;-0.901624;17.490599;-0.499816;-0.521668;0.535141;-0.437802;30.251762;0.000000;4222555354960;1649435685531250;0;13399;1;17;1671.000000;45856;33632;32015;31823;33488;32703;29170;30868;34410;0;0;9.971252;0.501436;-0.406909;-0.071630;0.084726;-0.014243;-54.376381;-20.660317;15.244261;-0.375119;-0.624321;0.347994;-0.590263;30.059347;0.000000;4222555354960;1649435685531250;0;9311;1;17;1613.000000;33744;28608;33215;30751;32320;32719;30848;39328;33371;0;0;2.134662;-9.353300;1.990713;-0.034974;0.016561;-0.024881;-36.162467;84.913695;2.606409;-0.201673;0.296897;-0.557739;0.748403;26.047548;0.000000
;4222555354980;1649435685539062;0;58463;1;18;1555.000000;36928;32688;31951;33103;32848;32687;29920;34126;31926;0;0;9.743979;-0.054084;-1.507462;0.060837;-0.026021;-0.014052;-45.676389;27.653064;-12.650297;-0.618242;0.246173;0.719054;0.200345;30.444126;0.000000;4222555354980;1649435685539062;0;50271;1;18;1579.000000;36976;32656;31935;28671;34512;32815;28717;34299;31272;0;0;9.905390;-0.465432;-1.319472;-0.067160;0.063846;-0.033280;-67.852034;10.664811;-25.200188;0.615299;0.262603;-0.702521;0.242716;30.396243;0.000000;4222555354980;1649435685539062;0;62551;1;18;1659.000000;33872;45680;34255;32879;33072;32703;33053;30336;27894;0;0;0.659999;9.626136;1.351360;0.067140;0.174512;-0.013211;-5.016219;-31.153229;-65.328202;0.624719;0.517895;-0.404467;-0.421803;26.363004;0.000000;4222555354980;1649435685539062;0;13407;1;18;1659.000000;37120;32880;32303;32607;33056;32751;30089;32714;34564;0;0;9.912031;0.513005;-1.241836;-0.083698;0.011000;-0.014344;-47.953188;-0.921249;17.777880;-0.499772;-0.521715;0.535126;-0.437814;30.453172;0.000000;4222555354980;1649435685539062;0;25687;1;18;1671.000000;45840;33648;31999;31823;33488;32687;29186;30884;34410;0;0;9.958936;0.513637;-0.418917;-0.071471;0.084346;-0.039419;-54.139406;-20.929342;15.337606;-0.375087;-0.624410;0.347885;-0.590253;30.059347;0.000000;4222555354980;1649435685539062;0;25695;1;18;1613.000000;33744;28608;33215;30751;32320;32735;30832;39360;33371;0;0;2.134662;-9.353300;1.990713;-0.035264;0.017297;0.001036;-35.893645;84.717283;2.742499;-0.201724;0.296851;-0.557737;0.748410;26.047548;0.000000
;4222555355000;1649435685546875;0;9311;1;19;1555.000000;36928;32688;31951;33087;32848;32687;29936;34126;31926;0;0;9.743979;-0.054084;-1.507462;0.035113;-0.026056;-0.013591;-45.529389;27.401589;-12.582912;-0.618211;0.246228;0.719049;0.200390;30.444126;0.000000;4222555355000;1649435685546875;0;1119;1;19;1579.000000;36960;32672;31951;28671;34528;32815;28717;34283;31272;0;0;9.868282;-0.428628;-1.283472;-0.066950;0.090145;-0.033288;-67.281273;10.620616;-25.162813;0.615321;0.262675;-0.702448;0.242791;30.396243;0.000000;4222555355000;1649435685546875;0;9303;1;19;1659.000000;33872;45680;34255;32879;33072;32703;33037;30336;27910;0;0;0.659999;9.626136;1.351360;0.067140;0.174512;-0.013211;-4.764468;-31.202892;-65.475474;0.624726;0.517893;-0.404461;-0.421801;26.363004;0.000000;4222555355000;1649435685546875;0;25695;1;19;1658.000000;37120;32880;32287;32607;33056;32751;30089;32714;34564;0;0;9.911306;0.510770;-1.277819;-0.084649;0.012260;-0.013710;-47.835458;-0.936617;17.629159;-0.499733;-0.521757;0.535112;-0.437827;30.251762;0.000000;4222555355000;1649435685546875;0;46167;1;19;1671.000000;45856;33648;32047;31823;33488;32703;29202;30884;34394;0;0;9.971085;0.513422;-0.382937;-0.071630;0.084726;-0.014243;-53.998682;-21.067693;15.449550;-0.374997;-0.624464;0.347838;-0.590280;30.059347;0.000000;4222555355000;1649435685546875;0;42079;1;19;1613.000000;33744;28608;33215;30751;32304;32735;30816;39344;33355;0;0;2.134662;-9.353300;1.990713;-0.035305;-0.008778;0.001429;-35.673930;84.853650;3.012573;-0.201833;0.296880;-0.557714;0.748385;26.047548;0.000000
;4222555355020;1649435685554687;0;25695;1;20;1555.000000;36928;32672;31951;33087;32848;32687;29904;34142;31926;0;0;9.744551;-0.090040;-1.507464;0.035113;-0.026056;-0.013591;-45.330747;27.047482;-12.663605;-0.618180;0.246282;0.719044;0.200434;30.444126;0.000000;4222555355020;1649435685554687;0;17503;1;20;1579.000000;36960;32672;31951;28671;34512;32815;28701;34283;31288;0;0;9.868282;-0.428628;-1.283472;-0.067160;0.063846;-0.033280;-66.990889;10.224880;-25.282317;0.615271;0.262772;-0.702439;0.242840;30.396243;0.000000;4222555355020;1649435685554687;0;29783;1;20;1659.000000;33872;45680;34255;32879;33072;32703;33053;30320;27910;0;0;0.659999;9.626136;1.351360;0.067140;0.174512;-0.013211;-4.666294;-31.162999;-65.600819;0.624733;0.517890;-0.404456;-0.421798;26.363004;0.000000;4222555355020;1649435685554687;0;46175;1;20;1659.000000;37120;32864;32287;32607;33056;32751;30105;32714;34548;0;0;9.912607;0.477506;-1.277808;-0.083698;0.011000;-0.014344;-47.866076;-0.822393;17.344178;-0.499691;-0.521803;0.535099;-0.437837;30.453172;0.000000;4222555355020;1649435685554687;0;62551;1;20;1672.000000;45856;33648;31999;31823;33504;32703;29202;30884;34394;0;0;9.971353;0.514041;-0.418452;-0.071344;0.107924;-0.014908;-53.604185;-20.757962;15.491069;-0.374939;-0.624467;0.347753;-0.590365;30.257171;0.000000;4222555355020;1649435685554687;0;54367;1;20;1612.000000;33744;28608;33215;30751;32320;32719;30800;39344;33355;0;0;2.133244;-9.353291;1.990163;-0.034977;0.017128;-0.024496;-35.617406;85.038632;3.028943;-0.201809;0.296889;-0.557682;0.748412;25.849430;0.000000
;4222555355040;1649435685562500;0;46175;1;21;1556.000000;36944;32672;31951;33087;32848;32687;29920;34142;31926;0;0;9.781811;-0.090630;-1.508474;0.032693;-0.027785;-0.013859;-45.652939;27.249527;-12.725135;-0.618142;0.246342;0.719042;0.200485;30.659026;0.000000;4222555355040;1649435685562500;0;33887;1;21;1579.000000;36960;32688;31951;28655;34512;32815;28701;34283;31272;0;0;9.867745;-0.392350;-1.283488;-0.091963;0.063892;-0.033746;-67.464330;12.109324;-25.122930;0.615247;0.262810;-0.702453;0.242819;30.396243;0.000000;4222555355040;1649435685562500;0;46167;1;21;1659.000000;33856;45680;34255;32879;33072;32703;33053;30336;27910;0;0;0.647947;9.626322;1.351344;0.067140;0.174512;-0.013211;-4.547392;-31.176111;-65.529163;0.624741;0.517888;-0.404450;-0.421796;26.363004;0.000000;4222555355040;1649435685562500;0;54367;1;21;1658.000000;37104;32864;32287;32607;33072;32751;30105;32698;34580;0;0;9.875934;0.475812;-1.277777;-0.084463;0.037526;-0.013407;-48.882556;-0.762177;17.721056;-0.499703;-0.521800;0.535036;-0.437902;30.251762;0.000000;4222555355040;1649435685562500;0;9303;1;21;1671.000000;45856;33680;31967;31823;33504;32703;29186;30868;34394;0;0;9.970557;0.537401;-0.442869;-0.072006;0.110480;-0.014290;-55.810341;-21.363754;15.415000;-0.374916;-0.624443;0.347700;-0.590435;30.059347;0.000000;4222555355040;1649435685562500;0;5215;1;21;1612.000000;33744;28608;33215;30751;32320;32719;30816;39344;33355;0;0;2.133244;-9.353291;1.990163;-0.034977;0.017128;-0.024496;-35.587035;85.450411;2.915638;-0.201786;0.296898;-0.557649;0.748439;25.849430;0.000000
;4222555355060;1649435685570312;0;58463;1;22;1555.000000;36928;32672;31951;33087;32848;32687;29920;34126;31942;0;0;9.744551;-0.090040;-1.507464;0.035113;-0.026056;-0.013591;-45.806524;27.256212;-12.885424;-0.618111;0.246396;0.719038;0.200529;30.444126;0.000000;4222555355060;1649435685570312;0;50271;1;22;1579.000000;36960;32688;31951;28655;34528;32831;28701;34283;31304;0;0;9.867745;-0.392350;-1.283488;-0.091438;0.090789;-0.008401;-67.823953;12.420281;-25.211900;0.615273;0.262754;-0.702428;0.242888;30.396243;0.000000;4222555355060;1649435685570312;0;62551;1;22;1660.000000;33872;45680;34255;32879;33072;32687;33037;30320;27910;0;0;0.660293;9.626731;1.351518;0.067080;0.171339;-0.039692;-4.988898;-31.358736;-65.426535;0.624699;0.517922;-0.404398;-0.421865;26.571627;0.000000;4222555355060;1649435685570312;0;13407;1;22;1660.000000;37104;32864;32271;32607;33056;32751;30089;32698;34548;0;0;9.877456;0.480335;-1.313784;-0.082746;0.009739;-0.014979;-49.130622;-0.846436;17.781085;-0.499657;-0.521853;0.535021;-0.437911;30.654582;0.000000;4222555355060;1649435685570312;0;25687;1;22;1671.000000;45856;33760;31951;31823;33504;32703;29202;30852;34426;0;0;9.969483;0.597339;-0.454859;-0.072006;0.110480;-0.014290;-56.081431;-21.443889;15.226222;-0.374893;-0.624419;0.347648;-0.590506;30.059347;0.000000;4222555355060;1649435685570312;0;25695;1;22;1613.000000;33760;28608;33231;30751;32320;32735;30816;39344;33355;0;0;2.170429;-9.353906;2.026543;-0.035264;0.017297;0.001036;-35.552408;85.284153;2.849430;-0.201837;0.296852;-0.557647;0.748446;26.047548;0.000000
