Metadata;Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa)
Decimation Bypass=0;4222556138180;1649435991476562;0;58463;1;10;1556.000000;36928;32512;31903;33103;32848;32687;29957;34334;31993;0;0;9.751206;-0.449634;-1.617477;0.058418;-0.027750;-0.014320;-45.649422;29.559074;-11.795533;0.569671;-0.394347;-0.650257;-0.311659;30.659026;0.000000;4222556138180;1649435991476562;0;33887;1;10;1578.000000;36976;32592;31967;28671;34528;32815;28712;34496;31356;0;0;9.906680;-0.611937;-1.247451;-0.066605;0.092527;-0.032314;-68.080590;13.196686;-24.517034;-0.345736;0.640814;0.385193;0.566966;30.191289;0.000000;4222556138180;1649435991476562;0;17495;1;10;1656.000000;34032;45648;34575;32879;33072;32703;32921;30408;27769;0;0;0.779953;9.598191;1.592865;0.067216;0.183575;-0.010603;-6.636578;-30.707451;-67.484608;-0.758393;-0.637215;0.114154;0.075939;25.737135;0.000000;4222556138180;1649435991476562;0;29791;1;10;1657.000000;37120;32960;32223;32639;33056;32751;30107;32563;34598;0;0;9.907892;0.686167;-1.421869;-0.034691;0.013809;-0.011949;-48.177684;-2.821194;17.768119;0.149444;0.739512;-0.119176;0.645434;30.050352;0.000000;4222556138180;1649435991476562;0;5207;1;10;1670.000000;45872;33760;31823;31839;33488;32703;29177;31006;34502;0;0;9.981173;0.596303;-0.551065;-0.046948;0.087143;-0.013500;-54.664426;-19.267307;16.439200;0.286933;0.661383;-0.287904;0.630359;29.861523;0.000000;4222556138180;1649435991476562;0;1119;1;10;1612.000000;33792;28640;33295;30751;32320;32719;30960;39127;32909;0;0;2.239330;-9.282863;2.169304;-0.034977;0.017128;-0.024496;-34.288104;82.245370;-3.243713;-0.077000;0.202027;-0.592878;0.775727;25.849430;0.000000
Gravity=9.806000;4222556138200;1649435991484375;0;1119;1;11;1554.000000;36944;32528;31903;33119;32848;32687;29973;34334;32025;0;0;9.785396;-0.414202;-1.615553;0.088980;-0.024258;-0.014246;-45.640779;29.706788;-11.765330;0.569750;-0.394224;-0.650332;-0.311513;30.229226;0.000000;4222556138200;1649435991484375;0;50271;1;11;1578.000000;36976;32624;31983;28671;34512;32799;28728;34480;31356;0;0;9.905565;-0.539401;-1.211508;-0.067130;0.065629;-0.057664;-68.189883;13.172119;-24.383631;-0.345695;0.640748;0.385336;0.566969;30.191289;0.000000;4222556138200;1649435991484375;0;33879;1;11;1656.000000;34032;45648;34575;32879;33056;32703;32969;30392;27785;0;0;0.779953;9.598191;1.592865;0.067006;0.158294;-0.010725;-6.396541;-30.680566;-67.489336;-0.758397;-0.637192;0.114222;0.075993;25.737135;0.000000;4222556138200;1649435991484375;0;50271;1;11;1658.000000;37120;32992;32239;32639;33056;32751;30155;32579;34598;0;0;9.907513;0.759443;-1.385923;-0.033740;0.012548;-0.012583;-48.311954;-2.713952;17.740412;0.149247;0.739549;-0.119063;0.645459;30.251762;0.000000;4222556138200;1649435991484375;0;21591;1;11;1670.000000;45856;33744;31855;31839;33488;32703;29209;31054;34486;0;0;9.969342;0.584527;-0.527114;-0.046948;0.087143;-0.013500;-54.686515;-19.131097;16.349968;0.286858;0.661378;-0.287927;0.630389;29.861523;0.000000;4222556138200;1649435991484375;0;5215;1;11;1611.000000;33792;28640;33279;30751;32320;32735;30976;39143;32925;0;0;2.238031;-9.282843;2.133018;-0.035270;0.018196;0.001742;-34.167874;82.193274;-3.204312;-0.077059;0.201983;-0.592874;0.775735;25.651313;0.000000
Magnetic field magnitude=53.200000;4222556138220;1649435991492187;0;21599;1;12;1554.000000;36928;32528;31903;33119;32848;32671;29989;34318;31993;0;0;9.748967;-0.413622;-1.615520;0.088784;-0.024433;-0.039574;-45.615794;29.596258;-12.044885;0.569798;-0.394036;-0.650448;-0.311422;30.229226;0.000000;4222556138220;1649435991492187;0;13407;1;12;1579.000000;36976;32656;31999;28687;34528;32799;28744;34464;31388;0;0;9.905231;-0.465498;-1.175566;-0.042462;0.089501;-0.058176;-68.076539;12.988874;-24.290932;-0.345750;0.640595;0.385502;0.566995;30.396243;0.000000;4222556138220;1649435991492187;0;54359;1;12;1657.000000;34032;45648;34575;32879;33072;32703;32953;30392;27769;0;0;0.780555;9.599091;1.593023;0.067194;0.180936;-0.011278;-6.245593;-30.703601;-67.335048;-0.758410;-0.637176;0.114221;0.075992;25.945758;0.000000;4222556138220;1649435991492187;0;5215;1;12;1658.000000;37120;33024;32255;32639;33056;32751;30155;32579;34582;0;0;9.906386;0.830457;-1.349969;-0.033740;0.012548;-0.012583;-48.175980;-2.731957;17.883385;0.149049;0.739586;-0.118949;0.645483;30.251762;0.000000;4222556138220;1649435991492187;0;37975;1;12;1670.000000;45856;33728;31823;31839;33488;32703;29209;31038;34470;0;0;9.969510;0.572541;-0.551085;-0.046948;0.087143;-0.013500;-54.701825;-18.891279;16.093475;0.286783;0.661372;-0.287951;0.630418;29.861523;0.000000;4222556138220;1649435991492187;0;25695;1;12;1611.000000;33792;28640;33295;30735;32320;32735;31008;39159;32893;0;0;2.238019;-9.282859;2.168860;-0.060924;0.017934;0.001623;-34.040996;82.338864;-3.215809;-0.077098;0.201948;-0.592947;0.775684;25.651313;0.000000
;4222556138240;1649435991500000;0;37983;1;13;1554.000000;36928;32544;31919;33119;32848;32671;29988;34321;32000;0;0;9.748363;-0.377666;-1.579178;0.088784;-0.024433;-0.039574;-45.755970;29.343995;-11.994674;0.569846;-0.393846;-0.650565;-0.311329;30.229226;0.000000;4222556138240;1649435991500000;0;37983;1;13;1579.000000;36976;32672;32015;28687;34512;32815;28747;34455;31395;0;0;9.904653;-0.429237;-1.139606;-0.042356;0.063800;-0.032813;-67.944330;13.312297;-24.192604;-0.345823;0.640536;0.385640;0.566922;30.396243;0.000000;4222556138240;1649435991500000;0;5207;1;13;1657.000000;34032;45632;34559;32879;33056;32703;32956;30397;27777;0;0;0.780722;9.587146;1.580934;0.066984;0.155655;-0.011400;-6.595752;-30.601982;-67.413732;-0.758413;-0.637152;0.114295;0.076054;25.945758;0.000000;4222556138240;1649435991500000;0;21599;1;13;1658.000000;37104;33024;32255;32639;33056;32751;30160;32574;34589;0;0;9.870461;0.831015;-1.349945;-0.033740;0.012548;-0.012583;-48.073079;-2.749124;17.912604;0.148851;0.739623;-0.118836;0.645507;30.251762;0.000000;4222556138240;1649435991500000;0;54359;1;13;1669.000000;45840;33760;31775;31823;33488;32703;29211;31040;34470;0;0;9.956763;0.595810;-0.587360;-0.072429;0.089845;-0.012479;-54.539494;-18.908596;16.113628;0.286774;0.661330;-0.288037;0.630427;29.663699;0.000000;4222556138240;1649435991500000;0;46175;1;13;1611.000000;33792;28640;33295;30735;32320;32735;31016;39172;32891;0;0;2.238019;-9.282859;2.168860;-0.060924;0.017934;0.001623;-34.070586;82.339229;-3.184763;-0.077137;0.201913;-0.593021;0.775634;25.651313;0.000000
;4222556138260;1649435991507812;0;29791;1;14;1554.000000;36928;32544;31919;33135;32848;32671;29848;34333;31979;0;0;9.748363;-0.377666;-1.579178;0.114508;-0.024398;-0.040035;-45.752888;29.474152;-12.002096;0.569934;-0.393599;-0.650713;-0.311173;30.229226;0.000000;4222556138260;1649435991507812;0;46175;1;14;1579.000000;36976;32672;31999;28671;34528;32799;28558;34705;31344;0;0;9.904693;-0.429220;-1.175583;-0.067266;0.089547;-0.058642;-68.130012;13.138708;-24.055902;-0.345815;0.640416;0.385753;0.566987;30.396243;0.000000;4222556138260;1649435991507812;0;25687;1;14;1657.000000;34032;45632;34575;32879;33056;32703;32981;30315;27773;0;0;0.780739;9.587145;1.593025;0.066984;0.155655;-0.011400;-6.289525;-30.467396;-67.145062;-0.758416;-0.637128;0.114368;0.076117;25.945758;0.000000;4222556138260;1649435991507812;0;42079;1;14;1658.000000;37104;33024;32255;32623;33072;32751;30009;32568;34581;0;0;9.870461;0.831015;-1.349945;-0.059008;0.037670;-0.012844;-48.068330;-2.638321;17.606841;0.148738;0.739582;-0.118770;0.645592;30.251762;0.000000;4222556138260;1649435991507812;0;25687;1;14;1670.000000;45824;33744;31759;31823;33488;32703;28912;31011;34478;0;0;9.945046;0.584955;-0.599073;-0.072076;0.087285;-0.013407;-54.679274;-19.066612;16.279573;0.286764;0.661296;-0.288122;0.630428;29.861523;0.000000;4222556138260;1649435991507812;0;54367;1;14;1611.000000;33792;28640;33295;30735;32320;32735;30967;39154;32904;0;0;2.238019;-9.282859;2.168860;-0.060924;0.017934;0.001623;-34.044537;82.191732;-3.337678;-0.077176;0.201878;-0.593094;0.775583;25.651313;0.000000
;4222556138280;1649435991515625;0;9311;1;15;1554.000000;36912;32544;31951;33135;32848;32671;29928;34337;31987;0;0;9.711869;-0.377084;-1.506465;0.114508;-0.024398;-0.040035;-45.614397;29.706029;-12.002622;0.570020;-0.393353;-0.650860;-0.311018;30.229226;0.000000;4222556138280;1649435991515625;0;13407;1;15;1579.000000;36960;32656;31999;28671;34528;32815;28683;34523;31359;0;0;9.868701;-0.464957;-1.175525;-0.066950;0.090145;-0.033288;-68.005014;13.043133;-24.240012;-0.345865;0.640332;0.385802;0.567018;30.396243;0.000000;4222556138280;1649435991515625;0;17495;1;15;1658.000000;34032;45632;34575;32879;33072;32703;32925;30340;27771;0;0;0.781111;9.587818;1.593182;0.067168;0.177809;-0.012201;-6.166353;-30.586341;-67.030307;-0.758428;-0.637111;0.114374;0.076126;26.154381;0.000000;4222556138280;1649435991515625;0;25695;1;15;1659.000000;37104;33040;32239;32623;33072;32751;30133;32577;34585;0;0;9.870682;0.868820;-1.385964;-0.058057;0.036410;-0.013479;-48.202637;-2.504881;17.674462;0.148624;0.739545;-0.118701;0.645674;30.453172;0.000000;4222556138280;1649435991515625;0;46167;1;15;1670.000000;45840;33760;31727;31823;33488;32703;29169;30992;34487;0;0;9.956877;0.596732;-0.623024;-0.072076;0.087285;-0.013407;-54.831606;-18.908967;16.086747;0.286754;0.661261;-0.288209;0.630430;29.861523;0.000000;4222556138280;1649435991515625;0;29791;1;15;1611.000000;33792;28640;33295;30735;32320;32735;30984;39171;32918;0;0;2.238019;-9.282859;2.168860;-0.060924;0.017934;0.001623;-34.160823;82.243998;-3.340493;-0.077215;0.201843;-0.593167;0.775532;25.651313;0.000000
;4222556138300;1649435991523437;0;21599;1;16;1553.000000;36912;32544;31951;33135;32848;32671;29928;34380;31991;0;0;9.711036;-0.377059;-1.505487;0.116926;-0.022669;-0.039772;-45.633555;29.660139;-11.965693;0.570115;-0.393101;-0.651005;-0.310858;30.014327;0.000000;4222556138300;1649435991523437;0;21599;1;16;1579.000000;36944;32656;31999;28671;34528;32815;28679;34561;31366;0;0;9.832170;-0.464415;-1.175485;-0.066950;0.090145;-0.033288;-67.767411;13.068431;-24.060751;-0.345915;0.640247;0.385851;0.567050;30.396243;0.000000;4222556138300;1649435991523437;0;25687;1;16;1658.000000;34032;45616;34575;32879;33072;32703;32936;30277;27792;0;0;0.781295;9.575871;1.593184;0.067168;0.177809;-0.012201;-6.426108;-30.746704;-67.166650;-0.758440;-0.637095;0.114380;0.076136;26.154381;0.000000;4222556138300;1649435991523437;0;37983;1;16;1659.000000;37104;33024;32239;32607;33072;32751;30101;32563;34581;0;0;9.871234;0.833302;-1.385945;-0.083511;0.036266;-0.014042;-48.168782;-2.635297;17.643104;0.148584;0.739494;-0.118695;0.645742;30.453172;0.000000;4222556138300;1649435991523437;0;58455;1;16;1670.000000;45856;33728;31695;31823;33488;32687;29131;30973;34486;0;0;9.969339;0.572547;-0.646973;-0.071917;0.086904;-0.038587;-54.546496;-18.878411;16.209395;0.286804;0.661257;-0.288228;0.630402;29.861523;0.000000;4222556138300;1649435991523437;0;46175;1;16;1611.000000;33792;28640;33279;30735;32320;32735;30970;39419;32897;0;0;2.238031;-9.282843;2.133018;-0.060924;0.017934;0.001623;-34.308654;82.126765;-3.175106;-0.077254;0.201809;-0.593241;0.775481;25.651313;0.000000
;4222556138320;1649435991531250;0;37983;1;17;1553.000000;36896;32544;31951;33119;32848;32671;29953;34305;31990;0;0;9.674606;-0.376479;-1.505455;0.091203;-0.022704;-0.039311;-45.672484;29.662200;-12.162078;0.570171;-0.392906;-0.651119;-0.310762;30.014327;0.000000;4222556138320;1649435991531250;0;37983;1;17;1579.000000;36944;32656;31999;28671;34528;32815;28688;34486;31349;0;0;9.832170;-0.464415;-1.175485;-0.066950;0.090145;-0.033288;-67.861874;13.052846;-24.036123;-0.345965;0.640163;0.385900;0.567081;30.396243;0.000000;4222556138320;1649435991531250;0;37975;1;17;1657.000000;34032;45616;34575;32879;33056;32703;32935;30365;27781;0;0;0.780922;9.575199;1.593026;0.066984;0.155655;-0.011400;-6.577854;-30.461850;-67.283128;-0.758443;-0.637071;0.114454;0.076199;25.945758;0.000000;4222556138320;1649435991531250;0;46175;1;17;1658.000000;37104;32992;32223;32607;33072;32751;30153;32589;34585;0;0;9.871613;0.760020;-1.421891;-0.084463;0.037526;-0.013407;-48.214792;-2.767260;17.733147;0.148547;0.739438;-0.118693;0.645815;30.251762;0.000000;4222556138320;1649435991531250;0;9303;1;17;1670.000000;45872;33728;31727;31823;33488;32703;29169;31043;34490;0;0;9.981466;0.572333;-0.622980;-0.072076;0.087285;-0.013407;-54.524470;-19.200399;16.484333;0.286792;0.661223;-0.288313;0.630404;29.861523;0.000000;4222556138320;1649435991531250;0;62559;1;17;1610.000000;33792;28640;33295;30735;32320;32735;30977;39138;32914;0;0;2.236708;-9.282855;2.168416;-0.060926;0.018266;0.001939;-34.180448;81.988410;-3.270747;-0.077293;0.201772;-0.593314;0.775430;25.453195;0.000000
;4222556138340;1649435991539062;0;58463;1;18;1554.000000;36896;32544;31951;33135;32848;32671;29921;34321;31990;0;0;9.675441;-0.376504;-1.506432;0.114508;-0.024398;-0.040035;-45.442009;29.683280;-11.857354;0.570257;-0.392662;-0.651265;-0.310608;30.229226;0.000000;4222556138340;1649435991539062;0;50271;1;18;1578.000000;36944;32640;31983;28655;34528;32815;28704;34486;31349;0;0;9.831965;-0.502041;-1.211444;-0.091410;0.092573;-0.032781;-67.601148;13.100242;-24.337596;-0.345958;0.640107;0.385891;0.567155;30.191289;0.000000;4222556138340;1649435991539062;0;58455;1;18;1658.000000;34032;45616;34575;32879;33072;32703;32951;30397;27765;0;0;0.781295;9.575871;1.593184;0.067168;0.177809;-0.012201;-6.194811;-30.485767;-67.267099;-0.758455;-0.637054;0.114460;0.076208;26.154381;0.000000;4222556138340;1649435991539062;0;62559;1;18;1658.000000;37104;32976;32223;32607;33072;32751;30153;32589;34601;0;0;9.872165;0.724503;-1.421872;-0.084463;0.037526;-0.013407;-48.007806;-2.634839;18.040094;0.148509;0.739383;-0.118690;0.645887;30.251762;0.000000;4222556138340;1649435991539062;0;25687;1;18;1670.000000;45888;33728;31727;31807;33488;32703;29169;31043;34490;0;0;9.993551;0.572121;-0.622958;-0.097203;0.087427;-0.013315;-54.294756;-18.922732;16.343568;0.286845;0.661162;-0.288459;0.630378;29.861523;0.000000;4222556138340;1649435991539062;0;17503;1;18;1611.000000;33792;28640;33295;30751;32320;32735;30977;39138;32898;0;0;2.238019;-9.282859;2.168860;-0.035270;0.018196;0.001742;-33.986512;82.111093;-2.924813;-0.077352;0.201728;-0.593310;0.775439;25.651313;0.000000
;4222556138360;1649435991546875;0;9311;1;19;1554.000000;36912;32560;31951;33119;32832;32671;29953;34289;31990;0;0;9.711297;-0.341129;-1.506463;0.088804;-0.050089;-0.039176;-45.292768;29.569422;-11.879627;0.570239;-0.392508;-0.651436;-0.310478;30.229226;0.000000;4222556138360;1649435991546875;0;5215;1;19;1579.000000;36960;32608;31983;28655;34528;32815;28688;34486;31365;0;0;9.870354;-0.573774;-1.211452;-0.091754;0.090191;-0.033755;-67.491250;12.946137;-24.074268;-0.345944;0.640056;0.385886;0.567224;30.396243;0.000000;4222556138360;1649435991546875;0;9303;1;19;1658.000000;34032;45616;34575;32895;33072;32703;32919;30381;27749;0;0;0.781295;9.575871;1.593184;0.092809;0.177835;-0.012037;-5.973576;-30.643512;-67.256708;-0.758403;-0.637113;0.114474;0.076206;26.154381;0.000000;4222556138360;1649435991546875;0;13407;1;19;1658.000000;37104;32976;32223;32591;33056;32751;30137;32589;34569;0;0;9.872165;0.724503;-1.421872;-0.110104;0.012115;-0.014273;-47.696860;-2.518348;17.842338;0.148535;0.739378;-0.118764;0.645874;30.251762;0.000000;4222556138360;1649435991546875;0;37975;1;19;1669.000000;45888;33680;31743;31823;33488;32703;29153;31043;34490;0;0;9.994026;0.535243;-0.611264;-0.072429;0.089845;-0.012479;-54.148746;-18.691559;16.124189;0.286834;0.661121;-0.288543;0.630387;29.663699;0.000000;4222556138360;1649435991546875;0;33887;1;19;1612.000000;33792;28640;33295;30735;32320;32735;30961;39122;32898;0;0;2.239330;-9.282863;2.169304;-0.060922;0.017601;0.001306;-33.668517;82.320457;-3.075719;-0.077391;0.201695;-0.593382;0.775388;25.849430;0.000000
;4222556138380;1649435991554687;0;25695;1;20;1554.000000;36928;32560;31951;33103;32848;32671;29953;34305;31990;0;0;9.747726;-0.341709;-1.506496;0.063060;-0.024467;-0.039113;-44.964851;29.450337;-12.070458;0.570248;-0.392379;-0.651519;-0.310451;30.229226;0.000000;4222556138380;1649435991554687;0;21599;1;20;1579.000000;36960;32560;31983;28655;34512;32815;28704;34470;31349;0;0;9.871968;-0.682609;-1.211401;-0.091963;0.063892;-0.033746;-67.095428;12.374463;-23.707985;-0.345890;0.640063;0.385917;0.567228;30.396243;0.000000;4222556138380;1649435991554687;0;21591;1;20;1656.000000;34048;45632;34575;32879;33072;32703;32935;30381;27749;0;0;0.792190;9.586060;1.592883;0.067216;0.183575;-0.010603;-6.152258;-30.442651;-67.345220;-0.758418;-0.637098;0.114467;0.076197;25.737135;0.000000;4222556138380;1649435991554687;0;33887;1;20;1658.000000;37120;32960;32223;32591;33072;32751;30137;32573;34601;0;0;9.908641;0.688428;-1.421877;-0.109917;0.037381;-0.013970;-47.483452;-2.557197;17.796421;0.148572;0.739308;-0.118824;0.645933;30.251762;0.000000;4222556138380;1649435991554687;0;62551;1;20;1670.000000;45920;33616;31791;31807;33488;32703;29169;31011;34490;0;0;10.019278;0.487785;-0.574966;-0.097203;0.087427;-0.013315;-53.673858;-18.814131;16.027868;0.286888;0.661058;-0.288691;0.630361;29.861523;0.000000;4222556138380;1649435991554687;0;50271;1;20;1611.000000;33792;28640;33295;30751;32320;32735;30977;39138;32914;0;0;2.238019;-9.282859;2.168860;-0.035270;0.018196;0.001742;-33.271660;82.499026;-3.384538;-0.077450;0.201651;-0.593378;0.775397;25.651313;0.000000
;4222556138400;1649435991562500;0;42079;1;21;1554.000000;36928;32544;31919;33103;32848;32671;29921;34321;31990;0;0;9.748363;-0.377666;-1.579178;0.063060;-0.024467;-0.039113;-46.214856;29.622479;-12.133742;0.570257;-0.392250;-0.651602;-0.310423;30.229226;0.000000;4222556138400;1649435991562500;0;37983;1;21;1579.000000;36960;32544;31983;28655;34512;32815;28704;34470;31381;0;0;9.872505;-0.718887;-1.211385;-0.091963;0.063892;-0.033746;-68.604537;14.485312;-24.182772;-0.345836;0.640069;0.385948;0.567232;30.396243;0.000000;4222556138400;1649435991562500;0;37975;1;21;1657.000000;34032;45616;34575;32879;33072;32703;32935;30381;27765;0;0;0.780922;9.575199;1.593026;0.067194;0.180936;-0.011278;-5.997698;-31.115741;-67.273354;-0.758432;-0.637081;0.114466;0.076196;25.945758;0.000000;4222556138400;1649435991562500;0;54367;1;21;1659.000000;37120;32944;32223;32591;33056;32751;30121;32589;34585;0;0;9.909942;0.655172;-1.421867;-0.109152;0.010855;-0.014907;-48.674591;-2.674382;17.804837;0.148597;0.739307;-0.118895;0.645916;30.453172;0.000000;4222556138400;1649435991562500;0;13399;1;21;1670.000000;45904;33616;31791;31807;33504;32703;29185;31027;34506;0;0;10.007193;0.487997;-0.574987;-0.097579;0.113180;-0.013362;-56.216668;-18.994024;16.046002;0.286952;0.660941;-0.288790;0.630409;29.861523;0.000000;4222556138400;1649435991562500;0;1119;1;21;1611.000000;33792;28624;33295;30751;32320;32735;30961;39138;32882;0;0;2.238615;-9.318997;2.168876;-0.035270;0.018196;0.001742;-33.772866;82.698483;-3.274959;-0.077509;0.201607;-0.593374;0.775406;25.651313;0.000000
;4222556138420;1649435991570312;0;54367;1;22;1553.000000;36912;32528;31919;33087;32848;32671;29953;34321;31990;0;0;9.711673;-0.413014;-1.578170;0.039756;-0.022773;-0.038389;-46.580544;29.651933;-12.256597;0.570224;-0.392194;-0.651639;-0.310475;30.014327;0.000000;4222556138420;1649435991570312;0;54367;1;22;1579.000000;36960;32560;31983;28671;34512;32815;28688;34470;31333;0;0;9.871968;-0.682609;-1.211401;-0.067160;0.063846;-0.033280;-68.970692;14.842610;-24.464712;-0.345845;0.640044;0.386033;0.567198;30.396243;0.000000;4222556138420;1649435991570312;0;58455;1;22;1658.000000;34032;45632;34575;32879;33072;32703;32935;30381;27781;0;0;0.781111;9.587818;1.593182;0.067168;0.177809;-0.012201;-6.260152;-31.389772;-67.361905;-0.758444;-0.637064;0.114471;0.076205;26.154381;0.000000;4222556138420;1649435991570312;0;1119;1;22;1658.000000;37120;32944;32223;32591;33056;32751;30121;32557;34569;0;0;9.909193;0.652912;-1.421859;-0.110104;0.012115;-0.014273;-48.788150;-2.615703;17.767869;0.148624;0.739302;-0.118969;0.645903;30.251762;0.000000;4222556138420;1649435991570312;0;29783;1;22;1670.000000;45856;33664;31759;31807;33504;32703;29153;31027;34458;0;0;9.970267;0.524596;-0.599026;-0.097579;0.113180;-0.013362;-56.407976;-19.285796;16.166708;0.287016;0.660824;-0.288889;0.630457;29.861523;0.000000;4222556138420;1649435991570312;0;13407;1;22;1611.000000;33792;28624;33279;30735;32320;32735;30977;39138;32914;0;0;2.238627;-9.318980;2.133034;-0.060924;0.017934;0.001623;-34.008807;82.209756;-3.023846;-0.077548;0.201572;-0.593447;0.775356;25.651313;0.000000
